time_utc,qty,trade,pnl_raw,tcost,pnl_tcost,nav
2023-03-08 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 14:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 15:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 16:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-08 17:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 21:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-08 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-08 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 00:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 01:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 03:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 04:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 06:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 07:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 08:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 09:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 11:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 12:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 14:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 15:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 16:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 17:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-09 22:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-09 23:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 00:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 01:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 04:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 06:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 07:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 08:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 09:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 11:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 12:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 13:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 14:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 15:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 16:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 17:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 18:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 19:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 20:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 21:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-10 22:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-10 23:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 00:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 01:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 02:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 04:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 05:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 06:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 07:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 08:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 09:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 10:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 11:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 12:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 14:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 15:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 16:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 17:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 18:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 19:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 21:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-11 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-11 23:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 00:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 01:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 02:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 03:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 04:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 05:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 06:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 07:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 08:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 09:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 10:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 11:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 12:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 14:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 15:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 16:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 17:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 18:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 19:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 20:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 21:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-12 22:00:00,0.0,0.0,-0.0,-0.0,-0.0,109.33926581340661
2023-03-12 23:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-13 00:00:00,0.0,0.0,0.0,-0.0,0.0,109.33926581340661
2023-03-13 01:00:00,0.004833531842791597,0.004833531842791597,0.0,-0.17494282530145058,-0.17494282530145058,109.16432298810516
2023-03-13 02:00:00,0.004833531842791597,0.0,-0.6155454466476766,-0.0,-0.6155454466476766,108.54877754145748
2023-03-13 03:00:00,0.004833531842791597,0.0,-0.8078040092265457,-0.0,-0.8078040092265457,107.74097353223094
2023-03-13 04:00:00,0.004833531842791597,0.0,0.2877449841332219,-0.0,0.2877449841332219,108.02871851636417
2023-03-13 05:00:00,0.004833531842791597,0.0,0.3447951604737082,-0.0,0.3447951604737082,108.37351367683787
2023-03-13 06:00:00,0.004833531842791597,0.0,0.19731443688643915,-0.0,0.19731443688643915,108.57082811372432
2023-03-13 07:00:00,0.004833531842791597,0.0,0.1589796958412566,-0.0,0.1589796958412566,108.72980780956557
2023-03-13 08:00:00,0.004833531842791597,0.0,0.21248689334095816,-0.0,0.21248689334095816,108.94229470290652
2023-03-13 09:00:00,0.004833531842791597,0.0,-1.146934270380491,-0.0,-1.146934270380491,107.79536043252604
2023-03-13 10:00:00,0.0,-0.004833531842791597,-1.292670088972491,-0.170684213070168,-1.463354302042659,106.33200613048338
2023-03-13 11:00:00,0.0,0.0,0.0,-0.0,0.0,106.33200613048338
2023-03-13 12:00:00,0.0,0.0,-0.0,-0.0,-0.0,106.33200613048338
2023-03-13 13:00:00,0.0,0.0,-0.0,-0.0,-0.0,106.33200613048338
2023-03-13 14:00:00,0.0,0.0,0.0,-0.0,0.0,106.33200613048338
2023-03-13 15:00:00,0.004500254195466539,0.004500254195466539,0.0,-0.17013120980877344,-0.17013120980877344,106.1618749206746
2023-03-13 16:00:00,0.004500254195466539,0.0,2.233507658989415,-0.0,2.233507658989415,108.39538257966402
2023-03-13 17:00:00,0.004500254195466539,0.0,-0.27214387196245604,-0.0,-0.27214387196245604,108.12323870770156
2023-03-13 18:00:00,0.004500254195466539,0.0,0.5261157174835996,-0.0,0.5261157174835996,108.64935442518517
2023-03-13 19:00:00,0.004500254195466539,0.0,0.7081329986734552,-0.0,0.7081329986734552,109.35748742385861
2023-03-13 20:00:00,0.004500254195466539,0.0,-0.00912651550841544,-0.0,-0.00912651550841544,109.3483609083502
2023-03-13 21:00:00,0.004500254195466539,0.0,-0.4337795019010171,-0.0,-0.4337795019010171,108.91458140644919
2023-03-13 22:00:00,0.004500254195466539,0.0,-0.2099728602520753,-0.0,-0.2099728602520753,108.70460854619711
2023-03-13 23:00:00,0.004500254195466539,0.0,0.459435451069376,-0.0,0.459435451069376,109.16404399726649
2023-03-14 00:00:00,0.004500254195466539,0.0,-0.38874995842118976,-0.0,-0.38874995842118976,108.7752940388453
2023-03-14 01:00:00,0.004500254195466539,0.0,0.22482819935132436,-0.0,0.22482819935132436,109.00012223819662
2023-03-14 02:00:00,0.004500254195466539,0.0,1.142322023706245,-0.0,1.142322023706245,110.14244426190287
2023-03-14 03:00:00,0.004500254195466539,0.0,-0.556604939657892,-0.0,-0.556604939657892,109.58583932224498
2023-03-14 04:00:00,0.004500254195466539,0.0,0.3416592985198282,-0.0,0.3416592985198282,109.92749862076481
2023-03-14 05:00:00,0.004500254195466539,0.0,0.274902527784266,-0.0,0.274902527784266,110.20240114854907
2023-03-14 06:00:00,0.004500254195466539,0.0,-0.4549036950945512,-0.0,-0.4549036950945512,109.74749745345451
2023-03-14 07:00:00,0.004500254195466539,0.0,0.14147449114288932,-0.0,0.14147449114288932,109.8889719445974
2023-03-14 08:00:00,0.004500254195466539,0.0,-0.3807260051906591,-0.0,-0.3807260051906591,109.50824593940675
2023-03-14 09:00:00,0.004500254195466539,0.0,-0.10238078294686377,-0.0,-0.10238078294686377,109.40586515645988
2023-03-14 10:00:00,0.004500254195466539,0.0,0.19882573060989303,-0.0,0.19882573060989303,109.60469088706978
2023-03-14 11:00:00,0.004500254195466539,0.0,1.1969821111644008,-0.0,1.1969821111644008,110.80167299823418
2023-03-14 12:00:00,0.004500254195466539,0.0,0.8320609987081986,-0.0,0.8320609987081986,111.63373399694238
2023-03-14 13:00:00,0.004500254195466539,0.0,5.1179680868446615,-0.0,5.1179680868446615,116.75170208378704
2023-03-14 14:00:00,0.004500254195466539,0.0,-0.423401915726269,-0.0,-0.423401915726269,116.32830016806076
2023-03-14 15:00:00,0.004500254195466539,0.0,0.36655470472912927,-0.0,0.36655470472912927,116.69485487278989
2023-03-14 16:00:00,0.004500254195466539,0.0,0.1202107900693001,-0.0,0.1202107900693001,116.81506566285918
2023-03-14 17:00:00,0.004500254195466539,0.0,-0.19468999700426806,-0.0,-0.19468999700426806,116.62037566585491
2023-03-14 18:00:00,0.004500254195466539,0.0,-1.0870724029485104,-0.0,-1.0870724029485104,115.5333032629064
2023-03-14 19:00:00,0.004500254195466539,0.0,-2.9721028783119676,-0.0,-2.9721028783119676,112.56120038459443
2023-03-14 20:00:00,0.004500254195466539,0.0,0.3119936228633102,-0.0,0.3119936228633102,112.87319400745774
2023-03-14 21:00:00,0.004500254195466539,0.0,-2.0641630936140043,-0.0,-2.0641630936140043,110.80903091384374
2023-03-14 22:00:00,0.004500254195466539,0.0,-0.19926225526686034,-0.0,-0.19926225526686034,110.60976865857688
2023-03-14 23:00:00,0.004500254195466539,0.0,0.7744712457688029,-0.0,0.7744712457688029,111.38423990434569
2023-03-15 00:00:00,0.004500254195466539,0.0,-0.11203832845033784,-0.0,-0.11203832845033784,111.27220157589535
2023-03-15 01:00:00,0.004500254195466539,0.0,0.1745288582085963,-0.0,0.1745288582085963,111.44673043410396
2023-03-15 02:00:00,0.004500254195466539,0.0,0.7334604292855273,-0.0,0.7334604292855273,112.18019086338948
2023-03-15 03:00:00,0.004500254195466539,0.0,-0.22227655522248252,-0.0,-0.22227655522248252,111.957914308167
2023-03-15 04:00:00,0.004500254195466539,0.0,-0.4601779930116319,-0.0,-0.4601779930116319,111.49773631515538
2023-03-15 05:00:00,0.004500254195466539,0.0,0.46143356393216095,-0.0,0.46143356393216095,111.95916987908754
2023-03-15 06:00:00,0.004500254195466539,0.0,-0.4810546722243977,-0.0,-0.4810546722243977,111.47811520686314
2023-03-15 07:00:00,0.004500254195466539,0.0,0.3179294581471284,-0.0,0.3179294581471284,111.79604466501027
2023-03-15 08:00:00,0.004500254195466539,0.0,0.5565284353365699,-0.0,0.5565284353365699,112.35257310034685
2023-03-15 09:00:00,0.004500254195466539,0.0,-0.6222636483697495,-0.0,-0.6222636483697495,111.73030945197709
2023-03-15 10:00:00,0.004500254195466539,0.0,-0.9108919514501852,-0.0,-0.9108919514501852,110.81941750052691
2023-03-15 11:00:00,0.004500254195466539,0.0,-0.12164637115766808,-0.0,-0.12164637115766808,110.69777112936924
2023-03-15 12:00:00,0.004500254195466539,0.0,1.0177774888467281,-0.0,1.0177774888467281,111.71554861821598
2023-03-15 13:00:00,0.004500254195466539,0.0,0.2730844250892873,-0.0,0.2730844250892873,111.98863304330527
2023-03-15 14:00:00,0.004500254195466539,0.0,-0.22267707784587878,-0.0,-0.22267707784587878,111.7659559654594
2023-03-15 15:00:00,0.004500254195466539,0.0,-0.32278523242402735,-0.0,-0.32278523242402735,111.44317073303537
2023-03-15 16:00:00,0.004500254195466539,0.0,-1.1378082687481894,-0.0,-1.1378082687481894,110.30536246428719
2023-03-15 17:00:00,0.004500254195466539,0.0,-1.61571726328997,-0.0,-1.61571726328997,108.68964520099722
2023-03-15 18:00:00,0.004500254195466539,0.0,0.6515963052158005,-0.0,0.6515963052158005,109.34124150621302
2023-03-15 19:00:00,0.004500254195466539,0.0,0.5822293870468763,-0.0,0.5822293870468763,109.9234708932599
2023-03-15 20:00:00,0.004500254195466539,0.0,-0.31796996043489584,-0.0,-0.31796996043489584,109.60550093282501
2023-03-15 21:00:00,0.004500254195466539,0.0,0.10423938792959354,-0.0,0.10423938792959354,109.7097403207546
2023-03-15 22:00:00,0.004500254195466539,0.0,0.4478517967702428,-0.0,0.4478517967702428,110.15759211752484
2023-03-15 23:00:00,0.004500254195466539,0.0,-0.17082514900570953,-0.0,-0.17082514900570953,109.98676696851913
2023-03-16 00:00:00,0.004500254195466539,0.0,-0.439188807443973,-0.0,-0.439188807443973,109.54757816107517
2023-03-16 01:00:00,0.004500254195466539,0.0,-0.4247924942726732,-0.0,-0.4247924942726732,109.12278566680249
2023-03-16 02:00:00,0.004500254195466539,0.0,0.5730803702674953,-0.0,0.5730803702674953,109.69586603706998
2023-03-16 03:00:00,0.004500254195466539,0.0,0.1820037804272501,-0.0,0.1820037804272501,109.87786981749723
2023-03-16 04:00:00,0.004500254195466539,0.0,-0.4663973443097567,-0.0,-0.4663973443097567,109.41147247318747
2023-03-16 05:00:00,0.004500254195466539,0.0,-0.03789214032583677,-0.0,-0.03789214032583677,109.37358033286164
2023-03-16 06:00:00,0.004500254195466539,0.0,0.41810061628402634,-0.0,0.41810061628402634,109.79168094914566
2023-03-16 07:00:00,0.004500254195466539,0.0,0.9184298772275883,-0.0,0.9184298772275883,110.71011082637325
2023-03-16 08:00:00,0.004500254195466539,0.0,0.2027409517599607,-0.0,0.2027409517599607,110.91285177813322
2023-03-16 09:00:00,0.004500254195466539,0.0,-0.09570240572078972,-0.0,-0.09570240572078972,110.81714937241243
2023-03-16 10:00:00,0.004500254195466539,0.0,0.3589942776807606,-0.0,0.3589942776807606,111.1761436500932
2023-03-16 11:00:00,0.004500254195466539,0.0,1.1996687629190688,-0.0,1.1996687629190688,112.37581241301227
2023-03-16 12:00:00,0.004500254195466539,0.0,-0.4685799675945606,-0.0,-0.4685799675945606,111.9072324454177
2023-03-16 13:00:00,0.004500254195466539,0.0,-0.4983086468098115,-0.0,-0.4983086468098115,111.40892379860789
2023-03-16 14:00:00,0.004500254195466539,0.0,0.4919182858522569,-0.0,0.4919182858522569,111.90084208446014
2023-03-16 15:00:00,0.004500254195466539,0.0,0.10274980379088534,-0.0,0.10274980379088534,112.00359188825102
2023-03-16 16:00:00,0.004500254195466539,0.0,0.10822661314677061,-0.0,0.10822661314677061,112.11181850139779
2023-03-16 17:00:00,0.004500254195466539,0.0,-0.5151575985176328,-0.0,-0.5151575985176328,111.59666090288016
2023-03-16 18:00:00,0.004500254195466539,0.0,-0.39963157306581815,-0.0,-0.39963157306581815,111.19702932981434
2023-03-16 19:00:00,0.004500254195466539,0.0,0.528901374830588,-0.0,0.528901374830588,111.72593070464492
2023-03-16 20:00:00,0.004500254195466539,0.0,0.6906315101072731,-0.0,0.6906315101072731,112.41656221475219
2023-03-16 21:00:00,0.004500254195466539,0.0,-1.2779911869369787,-0.0,-1.2779911869369787,111.13857102781522
2023-03-16 22:00:00,0.004500254195466539,0.0,1.076442802538814,-0.0,1.076442802538814,112.21501383035402
2023-03-16 23:00:00,0.004500254195466539,0.0,0.3075563722265767,-0.0,0.3075563722265767,112.5225702025806
2023-03-17 00:00:00,0.004500254195466539,0.0,0.07340814643645792,-0.0,0.07340814643645792,112.59597834901706
2023-03-17 01:00:00,0.004500254195466539,0.0,-0.3119576208297392,-0.0,-0.3119576208297392,112.28402072818731
2023-03-17 02:00:00,0.004500254195466539,0.0,3.438531724401083,-0.0,3.438531724401083,115.7225524525884
2023-03-17 03:00:00,0.004500254195466539,0.0,-0.3483241749832967,-0.0,-0.3483241749832967,115.37422827760511
2023-03-17 04:00:00,0.004500254195466539,0.0,0.77761242319724,-0.0,0.77761242319724,116.15184070080235
2023-03-17 05:00:00,0.004500254195466539,0.0,-0.1751903955753173,-0.0,-0.1751903955753173,115.97665030522704
2023-03-17 06:00:00,0.004500254195466539,0.0,0.10223677481261224,-0.0,0.10223677481261224,116.07888708003965
2023-03-17 07:00:00,0.004500254195466539,0.0,1.7090345342871514,-0.0,1.7090345342871514,117.7879216143268
2023-03-17 08:00:00,0.004500254195466539,0.0,-0.2715183366292733,-0.0,-0.2715183366292733,117.51640327769753
2023-03-17 09:00:00,0.004500254195466539,0.0,-0.3306156747241463,-0.0,-0.3306156747241463,117.18578760297339
2023-03-17 10:00:00,0.004500254195466539,0.0,1.1846019118726552,-0.0,1.1846019118726552,118.37038951484605
2023-03-17 11:00:00,0.004500254195466539,0.0,1.969977273557101,-0.0,1.969977273557101,120.34036678840316
2023-03-17 12:00:00,0.004500254195466539,0.0,0.9186908919709295,-0.0,0.9186908919709295,121.25905768037408
2023-03-17 13:00:00,0.004500254195466539,0.0,-1.2207884558584063,-0.0,-1.2207884558584063,120.03826922451567
2023-03-17 14:00:00,0.004500254195466539,0.0,-0.9077957765637119,-0.0,-0.9077957765637119,119.13047344795196
2023-03-17 15:00:00,0.004500254195466539,0.0,-0.7026471888091609,-0.0,-0.7026471888091609,118.42782625914279
2023-03-17 16:00:00,0.004500254195466539,0.0,0.49851115824859965,-0.0,0.49851115824859965,118.9263374173914
2023-03-17 17:00:00,0.004500254195466539,0.0,-0.017132467722127887,-0.0,-0.017132467722127887,118.90920494966926
2023-03-17 18:00:00,0.004500254195466539,0.0,0.3650921221155994,-0.0,0.3650921221155994,119.27429707178486
2023-03-17 19:00:00,0.004500254195466539,0.0,0.4860184526020098,-0.0,0.4860184526020098,119.76031552438687
2023-03-17 20:00:00,0.004500254195466539,0.0,0.9048886123534212,-0.0,0.9048886123534212,120.66520413674029
2023-03-17 21:00:00,0.004500254195466539,0.0,-0.13759527202637634,-0.0,-0.13759527202637634,120.52760886471391
2023-03-17 22:00:00,0.004500254195466539,0.0,1.5504950792350634,-0.0,1.5504950792350634,122.07810394394897
2023-03-17 23:00:00,0.004500254195466539,0.0,1.8442716731151139,-0.0,1.8442716731151139,123.92237561706409
2023-03-18 00:00:00,0.004500254195466539,0.0,-0.5640708613681694,-0.0,-0.5640708613681694,123.35830475569593
2023-03-18 01:00:00,0.004500254195466539,0.0,0.9496391400731546,-0.0,0.9496391400731546,124.30794389576909
2023-03-18 02:00:00,0.004500254195466539,0.0,-1.1380107801869939,-0.0,-1.1380107801869939,123.1699331155821
2023-03-18 03:00:00,0.004500254195466539,0.0,-0.19142731271256136,-0.0,-0.19142731271256136,122.97850580286953
2023-03-18 04:00:00,0.004500254195466539,0.0,0.05921884495814262,-0.0,0.05921884495814262,123.03772464782767
2023-03-18 05:00:00,0.004500254195466539,0.0,0.029292154558299956,-0.0,0.029292154558299956,123.06701680238598
2023-03-18 06:00:00,0.004500254195466539,0.0,1.1871895580350518,-0.0,1.1871895580350518,124.25420636042104
2023-03-18 07:00:00,0.004500254195466539,0.0,-0.5145050616593045,-0.0,-0.5145050616593045,123.73970129876173
2023-03-18 08:00:00,0.004500254195466539,0.0,-0.469178501402565,-0.0,-0.469178501402565,123.27052279735916
2023-03-18 09:00:00,0.004500254195466539,0.0,-0.6053606936115716,-0.0,-0.6053606936115716,122.66516210374759
2023-03-18 10:00:00,0.004500254195466539,0.0,0.8303554023681294,-0.0,0.8303554023681294,123.49551750611572
2023-03-18 11:00:00,0.004500254195466539,0.0,0.3213946538776232,-0.0,0.3213946538776232,123.81691215999334
2023-03-18 12:00:00,0.004500254195466539,0.0,-0.22263657555811134,-0.0,-0.22263657555811134,123.59427558443522
2023-03-18 13:00:00,0.004500254195466539,0.0,0.3377080753361894,-0.0,0.3377080753361894,123.93198365977142
2023-03-18 14:00:00,0.004500254195466539,0.0,-0.3357819665405303,-0.0,-0.3357819665405303,123.59620169323088
2023-03-18 15:00:00,0.004500254195466539,0.0,0.4979711277451483,-0.0,0.4979711277451483,124.09417282097603
2023-03-18 16:00:00,0.004500254195466539,0.0,-1.3873518641410085,-0.0,-1.3873518641410085,122.70682095683502
2023-03-18 17:00:00,0.004500254195466539,0.0,0.37659027158503405,-0.0,0.37659027158503405,123.08341122842005
2023-03-18 18:00:00,0.004500254195466539,0.0,-0.013811280125884583,-0.0,-0.013811280125884583,123.06959994829417
2023-03-18 19:00:00,0.004500254195466539,0.0,0.07180605594285651,-0.0,0.07180605594285651,123.14140600423703
2023-03-18 20:00:00,0.004500254195466539,0.0,0.09677796647351251,-0.0,0.09677796647351251,123.23818397071054
2023-03-18 21:00:00,0.004500254195466539,0.0,-0.04281091816146874,-0.0,-0.04281091816146874,123.19537305254907
2023-03-18 22:00:00,0.004500254195466539,0.0,-0.48828658071651226,-0.0,-0.48828658071651226,122.70708647183255
2023-03-18 23:00:00,0.004500254195466539,0.0,-1.388940453872021,-0.0,-1.388940453872021,121.31814601796053
2023-03-19 00:00:00,0.004500254195466539,0.0,-0.02547593900053634,-0.0,-0.02547593900053634,121.29267007895999
2023-03-19 01:00:00,0.004500254195466539,0.0,0.7203061862721838,-0.0,0.7203061862721838,122.01297626523217
2023-03-19 02:00:00,0.004500254195466539,0.0,0.13364404884277034,-0.0,0.13364404884277034,122.14662031407494
2023-03-19 03:00:00,0.004500254195466539,0.0,0.026096974079506268,-0.0,0.026096974079506268,122.17271728815444
2023-03-19 04:00:00,0.004500254195466539,0.0,0.368903837419183,-0.0,0.368903837419183,122.54162112557363
2023-03-19 05:00:00,0.004500254195466539,0.0,-0.27814271080500713,-0.0,-0.27814271080500713,122.26347841476861
2023-03-19 06:00:00,0.004500254195466539,0.0,-0.350731810977887,-0.0,-0.350731810977887,121.91274660379072
2023-03-19 07:00:00,0.004500254195466539,0.0,-0.5383924109288286,-0.0,-0.5383924109288286,121.3743541928619
2023-03-19 08:00:00,0.004500254195466539,0.0,0.12826174482499275,-0.0,0.12826174482499275,121.5026159376869
2023-03-19 09:00:00,0.004500254195466539,0.0,0.056221675663957055,-0.0,0.056221675663957055,121.55883761335086
2023-03-19 10:00:00,0.004500254195466539,0.0,0.27983930663669987,-0.0,0.27983930663669987,121.83867691998756
2023-03-19 11:00:00,0.004500254195466539,0.0,0.059794877495165086,-0.0,0.059794877495165086,121.89847179748273
2023-03-19 12:00:00,0.004500254195466539,0.0,0.5217144688804372,-0.0,0.5217144688804372,122.42018626636316
2023-03-19 13:00:00,0.004500254195466539,0.0,0.376428262433997,-0.0,0.376428262433997,122.79661452879716
2023-03-19 14:00:00,0.004500254195466539,0.0,-0.3343958882483389,-0.0,-0.3343958882483389,122.46221864054883
2023-03-19 15:00:00,0.004500254195466539,0.0,0.7699799920817292,-0.0,0.7699799920817292,123.23219863263056
2023-03-19 16:00:00,0.004500254195466539,0.0,0.9989619260554641,-0.0,0.9989619260554641,124.23116055868601
2023-03-19 17:00:00,0.004500254195466539,0.0,1.4769969277147106,-0.0,1.4769969277147106,125.70815748640072
2023-03-19 18:00:00,0.004500254195466539,0.0,-0.0018721057453189264,-0.0,-0.0018721057453189264,125.7062853806554
